Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_271.txt,2.233341,0.013780,,convex,-2.518730,39.629730,-2.033340
cluster_272.txt,0.380890,0.008800,,convex,-2.548770,39.621769,-2.034480
cluster_273.txt,0.845281,0.013900,,convex,-2.514830,39.556519,-2.030540
cluster_274.txt,0.067794,0.006770,,convex,-2.571910,39.638889,-2.034920
cluster_275.txt,0.441557,0.009610,,convex,-2.497700,39.600670,-2.037650
cluster_276.txt,0.465294,0.009500,,convex,-2.450730,39.581242,-2.035520
cluster_277.txt,0.282659,0.006860,,convex,-2.466610,39.611938,-2.034670
cluster_278.txt,2.340580,0.018180,,convex,-2.488800,39.641979,-2.027510
cluster_279.txt,0.401645,0.008430,,convex,-2.452270,39.619690,-2.033620
cluster_28.txt,0.936595,0.013510,,convex,-2.453530,38.921661,-2.034740
cluster_280.txt,0.245283,0.007980,,convex,-2.419580,39.577709,-2.033730
cluster_281.txt,1.293657,0.017880,,convex,-2.422770,39.614429,-2.022630
cluster_282.txt,0.910777,0.013220,,convex,-2.445070,39.650410,-2.031580
cluster_283.txt,1.598914,0.022710,,convex,-2.406110,39.648560,-2.009660
cluster_284.txt,2.577562,0.028260,,convex,-2.381870,39.660759,-2.006980
cluster_285.txt,0.588424,0.008020,,convex,-2.367750,39.603760,-2.028550
cluster_286.txt,2.196253,0.021020,,convex,-2.347000,39.552769,-2.019660
cluster_287.txt,0.804844,0.011660,,convex,-2.376210,39.624298,-2.026050
cluster_288.txt,5.972553,0.024740,,convex,-2.331820,39.666191,-2.007810
cluster_289.txt,3.580258,0.036150,,convex,-2.545460,39.669922,-2.003020
cluster_29.txt,8.088051,0.030160,,convex,-2.367270,38.943161,-2.034240
cluster_290.txt,2.000522,0.022000,,convex,-2.534280,39.724072,-2.007360
